place_id;Иностранцы;Россия;контрафактное ЛС;недоброкачественное ЛС;незарегистрированное ЛС;оригинальное ЛС;сомнительное ЛС;фальсифицированное ЛС;Партия;Брак поставщика (подтвержден);Брак производителя (изъятие без уничтожения);Брак производителя (партия);Брак производителя (территория);Брак производителя Россия;Изменение;Изъятие;Изъятие незарегистрированного ЛС;Изъятие по неподтвержденной декларации;Контрафакт;Незаконный ввоз;О переводе на предварительный контроль;Отзыв;Отзыв деклараций о соответствии;Отзыв производителем;Отзыв производителем (Ф/С);Отзыв производителем партии;Ошибка репортера;Прекращение обращения;Приостановление;Приостановление реализации;Разрешение (партия);Разрешение (серия);Разрешение реализации;Фальсификация;Фальсификация (изъятие по признакам);Фальсификация полное изъятие;Фальсификация приостановление;place_total_letters
ChIJAyCa5VBLtUYRv8m3Jetvf-4;1.0;0.0;0.0;0.9885057471264368;0.0;0.011494252873563218;0.0;0.0;0.0;0.0;0.0;0.0;0.011494252873563218;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.022988505747126436;0.0;0.9310344827586207;0.0;0.0;0.0;0.0;0.0;0.022988505747126436;0.0;0.0;0.011494252873563218;0.0;0.0;0.0;0.0;87.0
ChIJB0-ZXAdKtUYREugGKB6cnIk;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0
ChIJB0-ZXAdKtUYRzMPB2x5rufY;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;5.0
ChIJB4F09IJJtUYRGlmJbvZ62vE;1.0;0.0;0.0;0.625;0.025;0.35;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.025;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.85;0.0;0.0;0.0;0.0;0.0;0.05;0.025;0.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;40.0
ChIJBUG51GlKtUYRhKhC6GKPnJU;1.0;0.0;0.6666666666666666;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6666666666666666;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0
ChIJBW-HVze1SkERmWo9580bjhU;0.05263157894736842;0.9473684210526315;0.0;0.9298245614035088;0.0;0.07017543859649122;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07017543859649122;0.0;0.3157894736842105;0.0;0.0;0.0;0.0;0.03508771929824561;0.3333333333333333;0.0;0.017543859649122806;0.22807017543859648;0.0;0.0;0.0;0.0;57.0
ChIJBZpUEotJtUYRoaADFv92i_s;0.0;1.0;0.0;0.8666666666666667;0.0;0.0;0.13333333333333333;0.0;0.0;0.0;0.0;0.0;0.26666666666666666;0.5333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.022222222222222223;0.0;0.0;0.0;0.0;0.044444444444444446;0.0;0.0;0.0;0.0;0.0;0.06666666666666667;0.0;0.06666666666666667;45.0
ChIJBfjVpMU5tUYRp0nvk1loQTo;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
ChIJBwmA5a5LtUYRr3I72lqEAvU;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0
ChIJC8Gkdwk1tUYR5INrpqsbN58;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.37037037037037035;0.0;0.0;0.0;0.0;0.0;0.037037037037037035;0.0;0.5925925925925926;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27.0
ChIJC9qlt9MstUYRmvj5LMf-JFY;0.0;1.0;0.0;0.9230769230769231;0.0;0.07692307692307693;0.0;0.0;0.038461538461538464;0.0;0.07692307692307693;0.0;0.038461538461538464;0.0;0.0;0.038461538461538464;0.0;0.0;0.0;0.0;0.0;0.15384615384615385;0.0;0.07692307692307693;0.0;0.0;0.0;0.038461538461538464;0.11538461538461539;0.38461538461538464;0.0;0.07692307692307693;0.0;0.0;0.0;0.0;0.0;26.0
ChIJCUGGsGTT3UMRAL4jB40scy0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.029411764705882353;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6764705882352942;0.0;0.058823529411764705;0.0;0.0;0.0;0.0;0.11764705882352941;0.058823529411764705;0.0;0.058823529411764705;0.0;0.0;0.0;0.0;0.0;34.0
ChIJCX5vpGpNtUYRL9W72vihwO4;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
ChIJCaSdfB9LtUYRj5IGHij5VA0;1.0;0.0;0.5;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0
ChIJCw-0S69LtUYRTel-BnOb5lI;1.0;0.0;0.0;0.8461538461538461;0.0;0.0;0.15384615384615385;0.0;0.0;0.0;0.0;0.0;0.0;0.15384615384615385;0.07692307692307693;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07692307692307693;0.3076923076923077;0.0;0.0;0.0;0.0;0.23076923076923078;0.0;0.0;0.0;0.0;0.0;0.07692307692307693;0.0;0.07692307692307693;13.0
ChIJD-RPoxW1SkERIMlhQeWlytc;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
ChIJD1qjE9lKtUYR0Fo0WCYjxgc;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0
ChIJD6YefYY5tUYRMDjwVfS52EE;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
ChIJDRGguEM0tUYRaS1vAphlb_I;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0
ChIJDRfL5ShLtUYRPB9frfLjr8k;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
ChIJDSFM6qlGtUYRTqW6Zqq3HrU;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07692307692307693;0.23076923076923078;0.0;0.38461538461538464;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07692307692307693;0.0;0.0;0.0;0.0;0.15384615384615385;0.0;0.0;0.07692307692307693;0.0;0.0;0.0;0.0;0.0;13.0
ChIJDZp2jeq1SkER7BVO4eRlOP0;0.0;1.0;0.0;0.9230769230769231;0.0;0.07692307692307693;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26.0
ChIJE-dmpWVKtUYRkCPgEhB5toQ;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5454545454545454;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18181818181818182;0.0;0.09090909090909091;0.0;0.0;0.09090909090909091;0.09090909090909091;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0
ChIJEfI83jhLtUYRGIhGve17gI0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0
ChIJF-Pu0AhKtUYRMRDoV0f0WPI;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.012048192771084338;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8313253012048193;0.0;0.012048192771084338;0.0;0.0;0.0;0.0;0.012048192771084338;0.12048192771084337;0.0;0.012048192771084338;0.0;0.0;0.0;0.0;0.0;83.0
ChIJF53-kWizSkERxmOI5Y_dSAM;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.09090909090909091;0.0;0.0;0.0;0.0;0.09090909090909091;0.0;0.09090909090909091;0.0;0.0;0.0;0.0;0.0;0.18181818181818182;0.0;0.09090909090909091;0.0;0.2727272727272727;0.0;0.0;0.18181818181818182;0.09090909090909091;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0
ChIJFQOWq_1KtUYR2Aqyb73iVY8;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.03614457831325301;0.0;0.0;0.0;0.03614457831325301;0.0;0.0;0.03614457831325301;0.0;0.0;0.0;0.0;0.0;0.3855421686746988;0.0;0.0;0.0;0.0;0.0;0.08433734939759036;0.0;0.4578313253012048;0.0;0.0;0.0;0.0;0.0;0.0;0.0;83.0
ChIJF_t29XG1SkERai_VeOLwu0k;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0
ChIJFfC6-Ck5tUYR8_cDq_aEqeI;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.42857142857142855;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0
ChIJG0iSYns3tUYR90htc9dQ4CU;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
ChIJGTxC5wxLtUYRe5GfEKUONRk;1.0;0.0;0.0;0.9333333333333333;0.0;0.06666666666666667;0.0;0.0;0.0;0.0;0.06666666666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.26666666666666666;0.26666666666666666;0.0;0.0;0.0;0.0;0.13333333333333333;0.0;0.06666666666666667;0.0;0.0;0.2;0.0;0.0;0.0;0.0;15.0
ChIJGUwxNl9ItUYRcg3-IZK-9Lg;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0
ChIJH1a7oNQstUYRl9FcAHJpYRA;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
ChIJH2fCNZ1LtUYRMWyT-N9Ahxw;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
ChIJH2ksvAZLtUYRUk2LmuJqO6c;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05;0.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;40.0
ChIJH8wNpBJNtUYR5FcwAtt8qFc;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
ChIJHQagpa9MtUYRgW7qRYnOBgU;1.0;0.0;0.4;0.0;0.0;0.2;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.2;0.0;0.0;0.0;0.0;5.0
ChIJHTRqI8LKSkERuw4Luplp0K0;0.0;1.0;0.0;0.42857142857142855;0.0;0.5714285714285714;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;14.0
ChIJHcDikRtLtUYRVrsYBaIwEEk;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11428571428571428;0.6285714285714286;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05714285714285714;0.0;0.02857142857142857;0.0;0.0;0.17142857142857143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;35.0
ChIJHw5Hh-FLtUYRNtFLIxpRoNs;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.022222222222222223;0.0;0.5555555555555556;0.24444444444444444;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.06666666666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;45.0
ChIJHy7zmMJKtUYRXLiQYIAPoyM;1.0;0.0;0.0;0.34146341463414637;0.0;0.0;0.6585365853658537;0.0;0.0;0.0;0.0;0.0;0.0;0.21951219512195122;0.0;0.024390243902439025;0.0;0.0;0.0;0.0;0.0;0.0;0.04878048780487805;0.024390243902439025;0.0;0.0;0.0;0.0;0.07317073170731707;0.0;0.0;0.0;0.0;0.04878048780487805;0.2926829268292683;0.0;0.2682926829268293;41.0
ChIJI3pnC8A2tUYRELgrYngPJCg;0.0;1.0;0.0;0.6;0.0;0.15;0.25;0.0;0.0;0.0;0.0;0.0;0.025;0.275;0.0;0.05;0.0;0.0;0.0;0.0;0.0;0.075;0.0;0.075;0.0;0.0;0.0;0.025;0.05;0.175;0.0;0.025;0.075;0.15;0.0;0.0;0.0;40.0
ChIJI4yfn75OtUYRGG4VQOaQWXs;1.0;0.0;0.0;0.25;0.0;0.2916666666666667;0.4583333333333333;0.0;0.020833333333333332;0.0;0.020833333333333332;0.0;0.041666666666666664;0.020833333333333332;0.0;0.020833333333333332;0.0;0.0;0.0;0.0;0.0;0.3541666666666667;0.0;0.020833333333333332;0.0;0.0;0.0;0.0;0.041666666666666664;0.041666666666666664;0.0;0.0;0.0;0.0;0.22916666666666666;0.041666666666666664;0.16666666666666666;48.0
ChIJI8v3tcxLtUYRNZVab2NgNJ8;0.0;1.0;0.0;0.9272727272727272;0.0;0.07272727272727272;0.0;0.0;0.03636363636363636;0.0;0.0;0.0;0.0;0.0;0.0;0.03636363636363636;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.03636363636363636;0.0;0.5272727272727272;0.0;0.0;0.0;0.0;0.0;0.0;0.0;55.0
ChIJITU6Ti-zSkEREcJQfX75OXU;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0
ChIJIzMveudTtUYRVc59aRu00Rk;0.0;1.0;0.0;0.3333333333333333;0.0;0.0;0.6666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;3.0
ChIJJ5a0C521SkER1W8RNDZUF5Q;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5714285714285714;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;7.0
ChIJJ6kwNYxJtUYRzA_kvmsKLi0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.008064516129032258;0.0;0.024193548387096774;0.0;0.04032258064516129;0.27419354838709675;0.0;0.024193548387096774;0.0;0.0;0.0;0.0;0.0;0.12096774193548387;0.0;0.08064516129032258;0.0;0.0;0.0;0.0;0.22580645161290322;0.20967741935483872;0.0;0.0;0.0;0.0;0.0;0.0;0.0;124.0
ChIJJ8OtDSBKtUYR1vvor6hLTaE;0.0;1.0;0.0;0.7621951219512195;0.024390243902439025;0.0;0.21341463414634146;0.0;0.11585365853658537;0.0;0.036585365853658534;0.0;0.24390243902439024;0.11585365853658537;0.0;0.15853658536585366;0.0;0.0;0.0;0.0;0.0;0.06707317073170732;0.0;0.018292682926829267;0.0;0.0;0.0;0.04878048780487805;0.06707317073170732;0.04878048780487805;0.0;0.006097560975609756;0.0;0.012195121951219513;0.03048780487804878;0.0;0.14634146341463414;164.0
ChIJJS3Lnh9KtUYRbkYHY9LYO1M;1.0;0.0;0.0;0.9117647058823529;0.0;0.08823529411764706;0.0;0.0;0.14705882352941177;0.0;0.0;0.0;0.23529411764705882;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.29411764705882354;0.14705882352941177;0.0;0.0;0.14705882352941177;0.0;0.0;0.0;0.17647058823529413;0.0;0.0;0.0;0.0;0.0;0.0;0.0;34.0
ChIJJVjPzajKSkERhnO5rodDLrw;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0
ChIJJW8-WA1LtUYRg-3gaBRJ-7M;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9069767441860465;0.06976744186046512;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.023255813953488372;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;43.0
ChIJJWcQBftOtUYRImaibzX5718;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7777777777777778;0.2222222222222222;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;36.0
ChIJJYD9919ItUYRkPUMOOsQ5Uc;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.25;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0
ChIJJbDwwu2xSkERMgfncgO7Srw;1.0;0.0;0.0;0.45454545454545453;0.0;0.5454545454545454;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5454545454545454;0.09090909090909091;0.0;0.0;0.0;0.0;0.0;0.36363636363636365;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0
ChIJJyz4kihKtUYR_cjBWchpw5g;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.6666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.6666666666666666;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0
ChIJK2W85QNKtUYR5Ad05nkDUsg;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8225806451612904;0.0967741935483871;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06451612903225806;0.0;0.0;0.016129032258064516;0.0;0.0;0.0;0.0;0.0;62.0
ChIJK4ELVNtNtUYRjlNFkPzgOFg;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.041666666666666664;0.0;0.20833333333333334;0.0;0.16666666666666666;0.0;0.0;0.041666666666666664;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.041666666666666664;0.0;0.0;0.0;0.0;0.041666666666666664;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;24.0
ChIJKzS_K002tUYRZxxL-iToPFE;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.08333333333333333;0.0;0.03333333333333333;0.0;0.7;0.06666666666666667;0.0;0.08333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06666666666666667;0.0;0.0;0.0;0.0;0.03333333333333333;0.0;0.0;0.016666666666666666;0.0;0.0;0.0;0.0;0.0;60.0
ChIJLZPV7481tUYRFtuX8aibG6w;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.75;0.21875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;32.0
ChIJLdWqRd1KtUYRWdN55hHtUto;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;79.0
ChIJLzxCmDRPtUYRqxxR125Gr7k;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
ChIJM-6Y9VC0SkERGkvjZC26OqA;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5531914893617021;0.1702127659574468;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14893617021276595;0.0;0.0425531914893617;0.0;0.0;0.0851063829787234;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;47.0
ChIJM3Y8b5Q3tUYRE26i6VSwRn8;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0
ChIJM9szLLqtSkERywPbkwQz5kc;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0
ChIJMYroE39HtUYRtV9_5i4gVDk;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0
ChIJMzRvaa05tUYRN7dOu3TeQ9I;0.0;1.0;0.0;0.9577464788732394;0.0;0.0;0.028169014084507043;0.014084507042253521;0.39436619718309857;0.0;0.0;0.0;0.028169014084507043;0.014084507042253521;0.0;0.43661971830985913;0.0;0.0;0.0;0.0;0.0;0.2535211267605634;0.0;0.0;0.0;0.014084507042253521;0.0;0.056338028169014086;0.08450704225352113;0.11267605633802817;0.0;0.0;0.0;0.0;0.0;0.0;0.0;71.0
ChIJN2Q4iytLtUYRLm6Rf4FVeMk;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4444444444444444;0.0;0.0;0.0;0.0;0.4444444444444444;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.0
